timestamp,elapsed_s,z
12:48:47.041,18.1969,0.32
12:48:47.042,18.1971,0.07
12:48:47.042,18.1974,0.23
12:48:47.042,18.1976,0.13
12:48:47.085,18.2397,0.13
12:48:47.085,18.2398,0.06
12:48:47.085,18.2400,-0.01
12:48:47.085,18.2401,-0.12
12:48:47.133,18.2883,0.01
12:48:47.133,18.2887,0.2
12:48:47.134,18.2891,0.12
12:48:47.134,18.2893,-0.03
12:48:47.177,18.3333,0.03
12:48:47.179,18.3335,0.09
12:48:47.179,18.3336,0.09
12:48:47.179,18.3339,0.04
12:48:47.222,18.3774,0.09
12:48:47.222,18.3776,0.0
12:48:47.222,18.3777,0.15
12:48:47.222,18.3778,0.18
12:48:47.268,18.4233,0.09
12:48:47.269,18.4235,0.11
12:48:47.269,18.4236,0.07
12:48:47.269,18.4238,-0.16
12:48:47.313,18.4684,0.06
12:48:47.313,18.4686,0.07
12:48:47.314,18.4687,0.16
12:48:47.314,18.4688,0.07
12:48:47.352,18.5079,-0.01
12:48:47.352,18.5081,0.04
12:48:47.353,18.5082,0.11
12:48:47.396,18.5513,0.1
12:48:47.396,18.5515,0.07
12:48:47.397,18.5516,0.04
12:48:47.397,18.5517,0.15
12:48:47.442,18.5979,0.15
12:48:47.443,18.5981,0.09
12:48:47.443,18.5982,0.12
12:48:47.443,18.5983,0.09
12:48:47.485,18.6397,-0.09
12:48:47.485,18.6399,-0.08
12:48:47.485,18.6400,0.13
12:48:47.485,18.6401,0.16
12:48:47.524,18.6790,0.06
12:48:47.524,18.6791,0.01
12:48:47.524,18.6793,0.07
12:48:47.524,18.6794,0.09
12:48:47.563,18.7216,0.06
12:48:47.563,18.7219,0.14
12:48:47.563,18.7220,0.13
12:48:47.611,18.7683,0.09
12:48:47.611,18.7685,0.16
12:48:47.611,18.7686,0.1
12:48:47.611,18.7687,0.13
12:48:47.611,18.7689,0.06
12:48:47.660,18.8178,-0.01
12:48:47.660,18.8181,0.01
12:48:47.660,18.8183,0.14
12:48:47.660,18.8185,0.11
12:48:47.715,18.8713,0.03
12:48:47.715,18.8715,0.02
12:48:47.715,18.8716,0.07
12:48:47.715,18.8717,0.08
12:48:47.715,18.8718,0.06
12:48:47.765,18.9215,0.05
12:48:47.767,18.9219,0.53
12:48:47.767,18.9222,-0.02
12:48:47.767,18.9224,0.13
12:48:47.811,18.9660,0.13
12:48:47.812,18.9663,0.1
12:48:47.812,18.9664,0.11
12:48:47.812,18.9666,0.17
12:48:47.854,19.0113,-0.04
12:48:47.854,19.0115,-0.06
12:48:47.854,19.0117,0.11
12:48:47.854,19.0118,0.18
12:48:47.903,19.0583,0.05
12:48:47.903,19.0585,-0.01
12:48:47.903,19.0587,0.07
12:48:47.903,19.0588,0.1
